timestamp,open,high,low,close,volume,open_interest,trading_day,symbol,strike,option_type,expiry
2026-08-18 14:03:00+05:30,29.5,29.5,29.5,29.5,959137010.0,46566715.0,2026-08-18,,24200.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,0.3,0.3,0.3,0.3,35451520.0,3428620.0,2026-08-18,,23850.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,445.9,445.9,445.9,445.9,353405.0,159900.0,2026-08-18,,24650.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,160.45,160.45,160.45,160.45,23910185.0,1088425.0,2026-08-18,,24050.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,210.85,210.85,210.85,210.85,21840715.0,1753050.0,2026-08-18,,24000.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,0.75,0.75,0.75,0.75,311045930.0,11090105.0,2026-08-18,,24050.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,111.5,111.5,111.5,111.5,145523235.0,6208735.0,2026-08-18,,24100.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,0.45,0.45,0.45,0.45,73252920.0,6376435.0,2026-08-18,,23950.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,1.9,1.9,1.9,1.9,601463785.0,21995935.0,2026-08-18,,24100.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,65.25,65.25,65.25,65.25,293349550.0,13197340.0,2026-08-18,,24150.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,259.0,259.0,259.0,259.0,2073500.0,181025.0,2026-08-18,,23950.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,5.85,5.85,5.85,5.85,1075661665.0,33559630.0,2026-08-18,,24150.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,0.4,0.4,0.4,0.4,78767000.0,9044750.0,2026-08-18,,23900.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,19.7,19.7,19.7,19.7,1500550740.0,39977860.0,2026-08-18,,24200.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,10.65,10.65,10.65,10.65,1075429095.0,54583425.0,2026-08-18,,24250.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,50.9,50.9,50.9,50.9,731977415.0,13362310.0,2026-08-18,,24250.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,309.45,309.45,309.45,309.45,1592435.0,159965.0,2026-08-18,,23900.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,4.0,4.0,4.0,4.0,766838540.0,42338530.0,2026-08-18,,24300.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,94.6,94.6,94.6,94.6,365993030.0,8284185.0,2026-08-18,,24300.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,1.7,1.7,1.7,1.7,382474690.0,17653025.0,2026-08-18,,24350.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,0.5,0.5,0.5,0.5,84911320.0,15379975.0,2026-08-18,,24700.0,CE,2026-08-18
2026-08-18 14:03:00+05:30,0.6,0.6,0.6,0.6,248186120.0,16600545.0,2026-08-18,,24000.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,494.9,494.9,494.9,494.9,633035.0,488800.0,2026-08-18,,24700.0,PE,2026-08-18
2026-08-18 14:03:00+05:30,508.2,508.2,508.2,508.2,116610.0,52650.0,2026-08-18,,23700.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,356.2,360.35,356.2,360.35,325585.0,65195.0,2026-08-18,,23850.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,0.2,0.25,0.2,0.25,58337110.0,5736055.0,2026-08-18,,23700.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,489.35,489.35,489.35,489.35,633100.0,488735.0,2026-08-18,,24700.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,92.25,94.0,92.25,94.0,366716545.0,8202285.0,2026-08-18,,24300.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,0.6,0.65,0.6,0.65,187654350.0,17045600.0,2026-08-18,,24500.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,410.2,410.2,410.2,410.2,364455.0,84175.0,2026-08-18,,23800.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,0.3,0.3,0.3,0.3,61715940.0,7461480.0,2026-08-18,,23800.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,1.7,1.8,1.7,1.8,604390020.0,21766875.0,2026-08-18,,24100.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,30.8,30.8,29.55,29.55,965268590.0,46027475.0,2026-08-18,,24200.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,1.75,1.75,1.7,1.7,383096545.0,17700475.0,2026-08-18,,24350.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,139.8,142.0,139.8,142.0,110744400.0,2446665.0,2026-08-18,,24350.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,238.0,240.4,238.0,240.4,11926460.0,1183455.0,2026-08-18,,24450.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,0.45,0.5,0.45,0.5,47546785.0,6064175.0,2026-08-18,,24650.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,67.7,67.7,65.5,65.5,295046570.0,12994475.0,2026-08-18,,24150.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,0.5,0.55,0.5,0.55,96738070.0,15191345.0,2026-08-18,,24600.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,212.85,212.85,210.75,210.75,21939580.0,1748305.0,2026-08-18,,24000.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,5.4,5.8,5.4,5.8,1080767870.0,33163390.0,2026-08-18,,24150.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,262.6,262.6,260.25,260.25,2078830.0,181025.0,2026-08-18,,23950.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,0.75,0.75,0.7,0.7,159289780.0,9948055.0,2026-08-18,,24450.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,389.35,391.05,389.35,391.05,1933815.0,1045525.0,2026-08-18,,24600.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,508.2,510.95,508.2,510.95,116805.0,52650.0,2026-08-18,,23700.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,0.95,1.0,0.95,1.0,298620920.0,18610930.0,2026-08-18,,24400.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,0.65,0.65,0.65,0.65,248291745.0,16524625.0,2026-08-18,,24000.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,0.7,0.75,0.7,0.75,311486955.0,11023220.0,2026-08-18,,24050.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,188.45,191.0,188.45,191.0,63769225.0,2460965.0,2026-08-18,,24400.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,459.95,461.0,459.95,461.0,123565.0,50310.0,2026-08-18,,23750.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,162.7,162.7,160.7,160.7,24027835.0,1051895.0,2026-08-18,,24050.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,4.15,4.15,4.0,4.0,769179710.0,42671070.0,2026-08-18,,24300.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,0.25,0.3,0.25,0.3,35561565.0,3428620.0,2026-08-18,,23850.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,48.8,50.55,48.8,50.55,734365775.0,13400400.0,2026-08-18,,24250.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,0.35,0.35,0.35,0.35,78809380.0,9047220.0,2026-08-18,,23900.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,0.45,0.45,0.45,0.45,85092085.0,15373735.0,2026-08-18,,24700.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,287.45,291.0,287.45,291.0,11179740.0,1668160.0,2026-08-18,,24500.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,312.0,312.0,310.0,310.0,1602445.0,159965.0,2026-08-18,,23900.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,0.4,0.45,0.4,0.45,73318635.0,6385860.0,2026-08-18,,23950.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,0.55,0.55,0.55,0.55,88551775.0,8327865.0,2026-08-18,,24550.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,114.0,114.0,112.2,112.2,146367520.0,6166160.0,2026-08-18,,24100.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,18.5,19.75,18.5,19.75,1507720175.0,39965770.0,2026-08-18,,24200.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,339.0,341.55,339.0,341.55,1794390.0,258765.0,2026-08-18,,24550.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,440.0,440.0,440.0,440.0,353470.0,160160.0,2026-08-18,,24650.0,PE,2026-08-18
2026-08-18 14:04:00+05:30,11.25,11.25,10.85,10.85,1080336270.0,54633475.0,2026-08-18,,24250.0,CE,2026-08-18
2026-08-18 14:04:00+05:30,0.2,0.2,0.2,0.2,32501235.0,3043235.0,2026-08-18,,23750.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,0.65,0.7,0.65,0.7,312853385.0,11023220.0,2026-08-18,,24050.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,0.6,0.6,0.5,0.5,96867225.0,15191345.0,2026-08-18,,24600.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,214.35,214.35,211.0,211.0,22082775.0,1748305.0,2026-08-18,,24000.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,0.55,0.6,0.55,0.6,248833065.0,16524625.0,2026-08-18,,24000.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,68.25,68.25,65.6,65.6,297076130.0,12931295.0,2026-08-18,,24150.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,5.3,5.95,5.3,5.95,1086763990.0,32697210.0,2026-08-18,,24150.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,461.0,461.0,461.0,461.0,123565.0,50310.0,2026-08-18,,23750.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,0.7,0.75,0.7,0.75,159566810.0,9948055.0,2026-08-18,,24450.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,363.9,363.9,361.25,361.25,326755.0,65195.0,2026-08-18,,23850.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,0.2,0.3,0.2,0.3,32973460.0,3043495.0,2026-08-18,,23750.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,187.3,190.55,187.3,190.55,63883495.0,2460965.0,2026-08-18,,24400.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,11.85,11.85,11.25,11.25,1088685130.0,54633475.0,2026-08-18,,24250.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,0.4,0.45,0.4,0.45,73384350.0,6385860.0,2026-08-18,,23950.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,336.75,341.05,336.75,341.05,1803035.0,258765.0,2026-08-18,,24550.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,18.35,19.9,18.35,19.9,1515285005.0,39965770.0,2026-08-18,,24200.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,264.5,264.5,261.2,261.2,2098785.0,181870.0,2026-08-18,,23950.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,510.95,510.95,510.95,510.95,116805.0,52650.0,2026-08-18,,23700.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,0.6,0.6,0.55,0.55,88579855.0,8327865.0,2026-08-18,,24550.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,1.05,1.05,1.05,1.05,299296855.0,18610930.0,2026-08-18,,24400.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,0.45,0.5,0.45,0.5,85214220.0,15373735.0,2026-08-18,,24700.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,387.8,391.2,387.8,391.2,1936415.0,1045005.0,2026-08-18,,24600.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,489.35,489.35,485.4,485.4,633685.0,488735.0,2026-08-18,,24700.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,414.25,414.25,414.25,414.25,364715.0,83915.0,2026-08-18,,23800.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,4.45,4.45,4.25,4.25,772863715.0,42671070.0,2026-08-18,,24300.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,440.0,440.0,437.0,437.0,353535.0,160160.0,2026-08-18,,24650.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,164.8,164.8,160.75,160.75,24140285.0,1051895.0,2026-08-18,,24050.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,0.25,0.3,0.25,0.3,58929845.0,5736055.0,2026-08-18,,23700.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,0.6,0.65,0.6,0.65,187782725.0,17086160.0,2026-08-18,,24500.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,115.65,115.65,112.45,112.45,147171765.0,6166160.0,2026-08-18,,24100.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,90.75,94.1,90.75,94.1,367850080.0,8202285.0,2026-08-18,,24300.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,48.15,51.0,48.15,51.0,737382100.0,13400400.0,2026-08-18,,24250.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,0.55,0.55,0.5,0.5,47598330.0,6064175.0,2026-08-18,,24650.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,0.25,0.3,0.25,0.3,35682920.0,3383770.0,2026-08-18,,23850.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,314.2,314.2,311.7,311.7,1607125.0,155545.0,2026-08-18,,23900.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,0.25,0.3,0.25,0.3,61898135.0,7432620.0,2026-08-18,,23800.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,31.5,31.5,30.0,30.0,973094070.0,46027475.0,2026-08-18,,24200.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,236.0,240.4,236.0,240.4,11948560.0,1183455.0,2026-08-18,,24450.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,287.05,289.6,287.05,289.6,11197810.0,1666015.0,2026-08-18,,24500.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,138.1,142.15,138.1,142.15,110968455.0,2446665.0,2026-08-18,,24350.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,0.4,0.4,0.4,0.4,78842205.0,9047220.0,2026-08-18,,23900.0,PE,2026-08-18
2026-08-18 14:05:00+05:30,1.8,1.85,1.8,1.85,385617960.0,17700475.0,2026-08-18,,24350.0,CE,2026-08-18
2026-08-18 14:05:00+05:30,1.6,1.8,1.6,1.8,607398545.0,21766875.0,2026-08-18,,24100.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,510.95,510.95,510.95,510.95,116805.0,52650.0,2026-08-18,,23700.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,66.6,68.2,65.95,65.95,298745070.0,12905425.0,2026-08-18,,24150.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,341.3,341.3,338.25,339.75,1808300.0,255125.0,2026-08-18,,24550.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,0.6,0.65,0.6,0.6,188129240.0,16996135.0,2026-08-18,,24500.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,0.55,0.6,0.55,0.55,88637900.0,8347040.0,2026-08-18,,24550.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,240.3,240.3,237.55,238.85,11975730.0,1188070.0,2026-08-18,,24450.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,1.85,1.85,1.7,1.8,609674260.0,21445255.0,2026-08-18,,24100.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,112.25,115.0,112.25,112.7,147778085.0,6169345.0,2026-08-18,,24100.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,0.75,0.75,0.65,0.65,313156090.0,11042655.0,2026-08-18,,24050.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,0.7,0.75,0.7,0.75,159761875.0,9832615.0,2026-08-18,,24450.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,410.0,414.2,410.0,412.4,365040.0,83590.0,2026-08-18,,23800.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,0.45,0.45,0.4,0.45,73471385.0,6372405.0,2026-08-18,,23950.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,0.55,0.55,0.55,0.55,96940155.0,15146625.0,2026-08-18,,24600.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,290.6,290.6,287.7,290.3,11226215.0,1665105.0,2026-08-18,,24500.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,0.3,0.3,0.25,0.3,33042100.0,3048240.0,2026-08-18,,23750.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,0.35,0.35,0.3,0.3,35732125.0,3349125.0,2026-08-18,,23850.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,4.2,4.55,4.2,4.2,776573915.0,43129645.0,2026-08-18,,24300.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,0.3,0.3,0.3,0.3,59395570.0,6092970.0,2026-08-18,,23700.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,93.95,93.95,91.65,93.7,368893850.0,8646625.0,2026-08-18,,24300.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,50.45,50.45,48.85,50.35,740176515.0,13872690.0,2026-08-18,,24250.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,485.4,485.4,485.4,485.4,633685.0,488735.0,2026-08-18,,24700.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,0.3,0.3,0.3,0.3,62171590.0,7389525.0,2026-08-18,,23800.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,310.3,314.05,310.3,312.3,1611610.0,155610.0,2026-08-18,,23900.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,30.65,31.6,29.85,29.85,979926610.0,45901505.0,2026-08-18,,24200.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,1.75,1.95,1.75,1.85,387604620.0,17706975.0,2026-08-18,,24350.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,0.65,0.65,0.55,0.55,249213900.0,16491930.0,2026-08-18,,24000.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,141.6,141.6,139.2,141.4,111184580.0,2478840.0,2026-08-18,,24350.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,0.5,0.5,0.5,0.5,47668920.0,6073665.0,2026-08-18,,24650.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,0.35,0.4,0.35,0.35,78880685.0,9061455.0,2026-08-18,,23900.0,PE,2026-08-18
2026-08-18 14:06:00+05:30,211.05,214.3,211.05,211.3,22181510.0,1674595.0,2026-08-18,,24000.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,0.45,0.45,0.4,0.45,85526415.0,15310815.0,2026-08-18,,24700.0,CE,2026-08-18
2026-08-18 14:06:00+05:30,260.05,264.05,260.05,262.1,2103725.0,178945.0,2026-08-18,,23950.0,CE,2026-08-18
